id,name,acronym,parent_structure_id,depth,structure_id_path,safe_name
911,trochlear nerve,IVn,967.0,3,/997/1009/967/911/,trochlear nerve
384,trochlear nerve decussation,IVd,911.0,4,/997/1009/967/911/384/,trochlear nerve decussation
710,abducens nerve,VIn,967.0,3,/997/1009/967/710/,abducens nerve
901,trigeminal nerve,Vn,967.0,3,/997/1009/967/901/,trigeminal nerve
93,motor root of the trigeminal nerve,moV,901.0,4,/997/1009/967/901/93/,motor root of the trigeminal nerve
229,sensory root of the trigeminal nerve,sV,901.0,4,/997/1009/967/901/229/,sensory root of the trigeminal nerve
705,midbrain tract of the trigeminal nerve,mtV,229.0,5,/997/1009/967/901/229/705/,midbrain tract of the trigeminal nerve
794,spinal tract of the trigeminal nerve,sptV,229.0,5,/997/1009/967/901/229/794/,spinal tract of the trigeminal nerve
798,facial nerve,VIIn,967.0,3,/997/1009/967/798/,facial nerve
1131,intermediate nerve,iVIIn,798.0,4,/997/1009/967/798/1131/,intermediate nerve
1116,genu of the facial nerve,gVIIn,798.0,4,/997/1009/967/798/1116/,genu of the facial nerve
933,vestibulocochlear nerve,VIIIn,967.0,3,/997/1009/967/933/,vestibulocochlear nerve
1076,efferent cochleovestibular bundle,cvb,933.0,4,/997/1009/967/933/1076/,efferent cochleovestibular bundle
413,vestibular nerve,vVIIIn,933.0,4,/997/1009/967/933/413/,vestibular nerve
948,cochlear nerve,cVIIIn,933.0,4,/997/1009/967/933/948/,cochlear nerve
841,trapezoid body,tb,948.0,5,/997/1009/967/933/948/841/,trapezoid body
641,intermediate acoustic stria,ias,948.0,5,/997/1009/967/933/948/641/,intermediate acoustic stria
506,dorsal acoustic stria,das,948.0,5,/997/1009/967/933/948/506/,dorsal acoustic stria
658,lateral lemniscus,ll,948.0,5,/997/1009/967/933/948/658/,lateral lemniscus
633,inferior colliculus commissure,cic,948.0,5,/997/1009/967/933/948/633/,inferior colliculus commissure
482,brachium of the inferior colliculus,bic,948.0,5,/997/1009/967/933/948/482/,brachium of the inferior colliculus
808,glossopharyngeal nerve,IXn,967.0,3,/997/1009/967/808/,glossopharyngeal nerve
917,vagus nerve,Xn,967.0,3,/997/1009/967/917/,vagus nerve
237,solitary tract,ts,917.0,4,/997/1009/967/917/237/,solitary tract
717,accessory spinal nerve,XIn,967.0,3,/997/1009/967/717/,accessory spinal nerve
813,hypoglossal nerve,XIIn,967.0,3,/997/1009/967/813/,hypoglossal nerve
925,ventral roots,vrt,967.0,3,/997/1009/967/925/,ventral roots
792,dorsal roots,drt,967.0,3,/997/1009/967/792/,dorsal roots
932,cervicothalamic tract,cett,792.0,4,/997/1009/967/792/932/,cervicothalamic tract
570,dorsolateral fascicle,dl,932.0,5,/997/1009/967/792/932/570/,dorsolateral fascicle
522,dorsal commissure of the spinal cord,dcm,932.0,5,/997/1009/967/792/932/522/,dorsal commissure of the spinal cord
858,ventral commissure of the spinal cord,vc,932.0,5,/997/1009/967/792/932/858/,ventral commissure of the spinal cord
586,fasciculus proprius,fpr,932.0,5,/997/1009/967/792/932/586/,fasciculus proprius
514,dorsal column,dc,932.0,5,/997/1009/967/792/932/514/,dorsal column
380,cuneate fascicle,cuf,514.0,6,/997/1009/967/792/932/514/380/,cuneate fascicle
388,gracile fascicle,grf,514.0,6,/997/1009/967/792/932/514/388/,gracile fascicle
396,internal arcuate fibers,iaf,514.0,6,/997/1009/967/792/932/514/396/,internal arcuate fibers
697,medial lemniscus,ml,932.0,5,/997/1009/967/792/932/697/,medial lemniscus
871,spinothalamic tract,sst,967.0,3,/997/1009/967/871/,spinothalamic tract
29,lateral spinothalamic tract,sttl,871.0,4,/997/1009/967/871/29/,lateral spinothalamic tract
389,ventral spinothalamic tract,sttv,871.0,4,/997/1009/967/871/389/,ventral spinothalamic tract
245,spinocervical tract,scrt,871.0,4,/997/1009/967/871/245/,spinocervical tract
261,spino-olivary pathway,sop,871.0,4,/997/1009/967/871/261/,spino-olivary pathway
270,spinoreticular pathway,srp,871.0,4,/997/1009/967/871/270/,spinoreticular pathway
293,spinovestibular pathway,svp,871.0,4,/997/1009/967/871/293/,spinovestibular pathway
277,spinotectal pathway,stp,871.0,4,/997/1009/967/871/277/,spinotectal pathway
253,spinohypothalamic pathway,shp,871.0,4,/997/1009/967/871/253/,spinohypothalamic pathway
285,spinotelenchephalic pathway,step,871.0,4,/997/1009/967/871/285/,spinotelenchephalic pathway
627,hypothalamohypophysial tract,hht,285.0,5,/997/1009/967/871/285/627/,hypothalamohypophysial tract
960,cerebellum related fiber tracts,cbf,1009.0,2,/997/1009/960/,cerebellum related fiber tracts
744,cerebellar commissure,cbc,960.0,3,/997/1009/960/744/,cerebellar commissure
752,cerebellar peduncles,cbp,960.0,3,/997/1009/960/752/,cerebellar peduncles
326,superior cerebelar peduncles,scp,752.0,4,/997/1009/960/752/326/,superior cerebelar peduncles
812,superior cerebellar peduncle decussation,dscp,326.0,5,/997/1009/960/752/326/812/,superior cerebellar peduncle decussation
85,spinocerebellar tract,sct,812.0,6,/997/1009/960/752/326/812/85/,spinocerebellar tract
850,uncinate fascicle,uf,326.0,5,/997/1009/960/752/326/850/,uncinate fascicle
866,ventral spinocerebellar tract,sctv,326.0,5,/997/1009/960/752/326/866/,ventral spinocerebellar tract
78,middle cerebellar peduncle,mcp,752.0,4,/997/1009/960/752/78/,middle cerebellar peduncle
1123,inferior cerebellar peduncle,icp,752.0,4,/997/1009/960/752/1123/,inferior cerebellar peduncle
553,dorsal spinocerebellar tract,sctd,1123.0,5,/997/1009/960/752/1123/553/,dorsal spinocerebellar tract
499,cuneocerebellar tract,cct,1123.0,5,/997/1009/960/752/1123/499/,cuneocerebellar tract
650,juxtarestiform body,jrb,1123.0,5,/997/1009/960/752/1123/650/,juxtarestiform body
490,bulbocerebellar tract,bct,1123.0,5,/997/1009/960/752/1123/490/,bulbocerebellar tract
404,olivocerebellar tract,oct,490.0,6,/997/1009/960/752/1123/490/404/,olivocerebellar tract
410,reticulocerebellar tract,rct,490.0,6,/997/1009/960/752/1123/490/410/,reticulocerebellar tract
373,trigeminocerebellar tract,tct,752.0,4,/997/1009/960/752/373/,trigeminocerebellar tract
728,arbor vitae,arb,960.0,3,/997/1009/960/728/,arbor vitae
484682512,supra-callosal cerebral white matter,scwm,1009.0,2,/997/1009/484682512/,supra-callosal cerebral white matter
983,lateral forebrain bundle system,lfbs,1009.0,2,/997/1009/983/,lateral forebrain bundle system
776,corpus callosum,cc,983.0,3,/997/1009/983/776/,corpus callosum
956,corpus callosum anterior forceps,fa,776.0,4,/997/1009/983/776/956/,corpus callosum anterior forceps
579,external capsule,ec,956.0,5,/997/1009/983/776/956/579/,external capsule
964,corpus callosum extreme capsule,ee,776.0,4,/997/1009/983/776/964/,corpus callosum extreme capsule
1108,genu of corpus callosum,ccg,776.0,4,/997/1009/983/776/1108/,genu of corpus callosum
971,corpus callosum posterior forceps,fp,776.0,4,/997/1009/983/776/971/,corpus callosum posterior forceps
979,corpus callosum rostrum,ccr,776.0,4,/997/1009/983/776/979/,corpus callosum rostrum
484682516,corpus callosum body,ccb,776.0,4,/997/1009/983/776/484682516/,corpus callosum body
986,corpus callosum splenium,ccs,776.0,4,/997/1009/983/776/986/,corpus callosum splenium
784,corticospinal tract,cst,983.0,3,/997/1009/983/784/,corticospinal tract
6,internal capsule,int,784.0,4,/997/1009/983/784/6/,internal capsule
924,cerebal peduncle,cpd,784.0,4,/997/1009/983/784/924/,cerebal peduncle
1036,corticotectal tract,cte,784.0,4,/997/1009/983/784/1036/,corticotectal tract
1012,corticorubral tract,crt,784.0,4,/997/1009/983/784/1012/,corticorubral tract
1003,corticopontine tract,cpt,784.0,4,/997/1009/983/784/1003/,corticopontine tract
994,corticobulbar tract,cbt,784.0,4,/997/1009/983/784/994/,corticobulbar tract
190,pyramid,py,784.0,4,/997/1009/983/784/190/,pyramid
198,pyramidal decussation,pyd,784.0,4,/997/1009/983/784/198/,pyramidal decussation
1019,corticospinal tract crossed,cstc,784.0,4,/997/1009/983/784/1019/,corticospinal tract crossed
1028,corticospinal tract uncrossed,cstu,784.0,4,/997/1009/983/784/1028/,corticospinal tract uncrossed
896,thalamus related,lfbst,983.0,3,/997/1009/983/896/,thalamus related
1092,external medullary lamina of the thalamus,em,896.0,4,/997/1009/983/896/1092/,external medullary lamina of the thalamus
14,internal medullary lamina of the thalamus,im,896.0,4,/997/1009/983/896/14/,internal medullary lamina of the thalamus
86,middle thalamic commissure,mtc,896.0,4,/997/1009/983/896/86/,middle thalamic commissure
365,thalamic peduncles,tp,896.0,4,/997/1009/983/896/365/,thalamic peduncles
484682520,optic radiation,or,896.0,4,/997/1009/983/896/484682520/,optic radiation
484682524,auditory radiation,ar,896.0,4,/997/1009/983/896/484682524/,auditory radiation
1000,extrapyramidal fiber systems,eps,1009.0,2,/997/1009/1000/,extrapyramidal fiber systems
760,cerebral nuclei related,epsc,1000.0,3,/997/1009/1000/760/,cerebral nuclei related
142,pallidothalamic pathway,pap,760.0,4,/997/1009/1000/760/142/,pallidothalamic pathway
102,nigrostriatal tract,nst,760.0,4,/997/1009/1000/760/102/,nigrostriatal tract
109,nigrothalamic fibers,ntt,760.0,4,/997/1009/1000/760/109/,nigrothalamic fibers
134,pallidotegmental fascicle,ptf,760.0,4,/997/1009/1000/760/134/,pallidotegmental fascicle
309,striatonigral pathway,snp,760.0,4,/997/1009/1000/760/309/,striatonigral pathway
317,subthalamic fascicle,stf,760.0,4,/997/1009/1000/760/317/,subthalamic fascicle
877,tectospinal pathway,tsp,1000.0,3,/997/1009/1000/877/,tectospinal pathway
1051,direct tectospinal pathway,tspd,877.0,4,/997/1009/1000/877/1051/,direct tectospinal pathway
1060,doral tegmental decussation,dtd,877.0,4,/997/1009/1000/877/1060/,doral tegmental decussation
1043,crossed tectospinal pathway,tspc,877.0,4,/997/1009/1000/877/1043/,crossed tectospinal pathway
863,rubrospinal tract,rust,1000.0,3,/997/1009/1000/863/,rubrospinal tract
397,ventral tegmental decussation,vtd,863.0,4,/997/1009/1000/863/397/,ventral tegmental decussation
221,rubroreticular tract,rrt,863.0,4,/997/1009/1000/863/221/,rubroreticular tract
736,central tegmental bundle,ctb,1000.0,3,/997/1009/1000/736/,central tegmental bundle
855,retriculospinal tract,rst,1000.0,3,/997/1009/1000/855/,retriculospinal tract
205,retriculospinal tract lateral part,rstl,855.0,4,/997/1009/1000/855/205/,retriculospinal tract lateral part
213,retriculospinal tract medial part,rstm,855.0,4,/997/1009/1000/855/213/,retriculospinal tract medial part
941,vestibulospinal pathway,vsp,1000.0,3,/997/1009/1000/941/,vestibulospinal pathway
991,medial forebrain bundle system,mfbs,1009.0,2,/997/1009/991/,medial forebrain bundle system
768,cerebrum related,mfbc,991.0,3,/997/1009/991/768/,cerebrum related
884,amygdalar capsule,amc,768.0,4,/997/1009/991/768/884/,amygdalar capsule
892,ansa peduncularis,apd,768.0,4,/997/1009/991/768/892/,ansa peduncularis
908,anterior commissure temporal limb,act,768.0,4,/997/1009/991/768/908/,anterior commissure temporal limb
940,cingulum bundle,cing,768.0,4,/997/1009/991/768/940/,cingulum bundle
1099,fornix system,fxs,768.0,4,/997/1009/991/768/1099/,fornix system
466,alveus,alv,1099.0,5,/997/1009/991/768/1099/466/,alveus
530,dorsal fornix,df,1099.0,5,/997/1009/991/768/1099/530/,dorsal fornix
603,fimbria,fi,1099.0,5,/997/1009/991/768/1099/603/,fimbria
745,precommissural fornix general,fxprg,1099.0,5,/997/1009/991/768/1099/745/,precommissural fornix general
420,precommissural fornix diagonal band,db,745.0,6,/997/1009/991/768/1099/745/420/,precommissural fornix diagonal band
737,postcommissural fornix,fxpo,1099.0,5,/997/1009/991/768/1099/737/,postcommissural fornix
428,medial corticohypothalamic tract,mct,737.0,6,/997/1009/991/768/1099/737/428/,medial corticohypothalamic tract
436,columns of the fornix,fx,737.0,6,/997/1009/991/768/1099/737/436/,columns of the fornix
618,hippocampal commissures,hc,1099.0,5,/997/1009/991/768/1099/618/,hippocampal commissures
443,dorsal hippocampal commissure,dhc,618.0,6,/997/1009/991/768/1099/618/443/,dorsal hippocampal commissure
449,ventral hippocampal commissure,vhc,618.0,6,/997/1009/991/768/1099/618/449/,ventral hippocampal commissure
713,perforant path,per,1099.0,5,/997/1009/991/768/1099/713/,perforant path
474,angular path,ab,1099.0,5,/997/1009/991/768/1099/474/,angular path
37,longitudinal association bundle,lab,768.0,4,/997/1009/991/768/37/,longitudinal association bundle
301,stria terminalis,st,768.0,4,/997/1009/991/768/301/,stria terminalis
484682528,commissural branch of stria terminalis,stc,301.0,5,/997/1009/991/768/301/484682528/,commissural branch of stria terminalis
824,hypothalamus related,mfsbshy,991.0,3,/997/1009/991/824/,hypothalamus related
54,medial forebrain bundle,mfb,824.0,4,/997/1009/991/824/54/,medial forebrain bundle
405,ventrolateral hypothalamic tract,vlt,824.0,4,/997/1009/991/824/405/,ventrolateral hypothalamic tract
174,preoptic commissure,poc,824.0,4,/997/1009/991/824/174/,preoptic commissure
349,supraoptic commissures,sup,824.0,4,/997/1009/991/824/349/,supraoptic commissures
817,supraoptic commissures anterior,supa,349.0,5,/997/1009/991/824/349/817/,supraoptic commissures anterior
825,supraoptic commissures dorsal,supd,349.0,5,/997/1009/991/824/349/825/,supraoptic commissures dorsal
833,supraoptic commissures ventral,supv,349.0,5,/997/1009/991/824/349/833/,supraoptic commissures ventral
166,premammillary commissure,pmx,824.0,4,/997/1009/991/824/166/,premammillary commissure
341,supramammillary decussation,smd,824.0,4,/997/1009/991/824/341/,supramammillary decussation
182,propriohypothalamic pathways,php,824.0,4,/997/1009/991/824/182/,propriohypothalamic pathways
762,propriohypothalamic pathways dorsal,phpd,182.0,5,/997/1009/991/824/182/762/,propriohypothalamic pathways dorsal
770,propriohypothalamic pathways lateral,phpl,182.0,5,/997/1009/991/824/182/770/,propriohypothalamic pathways lateral
779,propriohypothalamic pathways medial,phpm,182.0,5,/997/1009/991/824/182/779/,propriohypothalamic pathways medial
787,propriohypothalamic pathways ventral,phpv,182.0,5,/997/1009/991/824/182/787/,propriohypothalamic pathways ventral
150,periventricular bundle of the hypothalamus,pvbh,824.0,4,/997/1009/991/824/150/,periventricular bundle of the hypothalamus
46,mammillary related,mfbsma,824.0,4,/997/1009/991/824/46/,mammillary related
753,principal mammillary tract,pm,46.0,5,/997/1009/991/824/46/753/,principal mammillary tract
690,mammillothalamic tract,mtt,46.0,5,/997/1009/991/824/46/690/,mammillothalamic tract
681,mammillotegmental tract,mtg,46.0,5,/997/1009/991/824/46/681/,mammillotegmental tract
673,mammillary peduncle,mp,46.0,5,/997/1009/991/824/46/673/,mammillary peduncle
1068,dorsal thalamus related,mfbst,824.0,4,/997/1009/991/824/1068/,dorsal thalamus related
722,periventricular bundle of the thalamus,pvbt,1068.0,5,/997/1009/991/824/1068/722/,periventricular bundle of the thalamus
1083,epithalamus related,mfbse,824.0,4,/997/1009/991/824/1083/,epithalamus related
802,stria medullaris,sm,1083.0,5,/997/1009/991/824/1083/802/,stria medullaris
595,fasciculus retroflexus,fr,1083.0,5,/997/1009/991/824/1083/595/,fasciculus retroflexus
611,habenular commissure,hbc,1083.0,5,/997/1009/991/824/1083/611/,habenular commissure
730,pineal stalk,PIS,1083.0,5,/997/1009/991/824/1083/730/,pineal stalk
70,midbrain related,mfbsm,824.0,4,/997/1009/991/824/70/,midbrain related
547,dorsal longitudinal fascicle,dlf,70.0,5,/997/1009/991/824/70/547/,dorsal longitudinal fascicle
563,dorsal tegmental tract,dtt,70.0,5,/997/1009/991/824/70/563/,dorsal tegmental tract
73,ventricular systems,VS,997.0,1,/997/73/,ventricular systems
81,lateral ventricle,VL,73.0,2,/997/73/81/,lateral ventricle
89,rhinocele,RC,81.0,3,/997/73/81/89/,rhinocele
98,subependymal zone,SEZ,81.0,3,/997/73/81/98/,subependymal zone
108,choroid plexus,chpl,81.0,3,/997/73/81/108/,choroid plexus
116,choroid fissure,chfl,81.0,3,/997/73/81/116/,choroid fissure
124,interventricular foramen,IVF,73.0,2,/997/73/124/,interventricular foramen
129,third ventricle,V3,73.0,2,/997/73/129/,third ventricle
140,cerebral aqueduct,AQ,73.0,2,/997/73/140/,cerebral aqueduct
145,fourth ventricle,V4,73.0,2,/997/73/145/,fourth ventricle
153,lateral recess,V4r,145.0,3,/997/73/145/153/,lateral recess
164,central canal spinal cord/medulla,c,73.0,2,/997/73/164/,central canal spinal cord/medulla
1024,grooves,grv,997.0,1,/997/1024/,grooves
1032,grooves of the cerebral cortex,grv of CTX,1024.0,2,/997/1024/1032/,grooves of the cerebral cortex
1055,endorhinal groove,eg,1032.0,3,/997/1024/1032/1055/,endorhinal groove
1063,hippocampal fissure,hf,1032.0,3,/997/1024/1032/1063/,hippocampal fissure
1071,rhinal fissure,rf,1032.0,3,/997/1024/1032/1071/,rhinal fissure
1078,rhinal incisure,ri,1032.0,3,/997/1024/1032/1078/,rhinal incisure
1040,grooves of the cerebellar cortex,grv of CBX,1024.0,2,/997/1024/1040/,grooves of the cerebellar cortex
1087,precentral fissure,pce,1040.0,3,/997/1024/1040/1087/,precentral fissure
1095,preculminate fissure,pcf,1040.0,3,/997/1024/1040/1095/,preculminate fissure
1103,primary fissure,pri,1040.0,3,/997/1024/1040/1103/,primary fissure
1112,posterior superior fissure,psf,1040.0,3,/997/1024/1040/1112/,posterior superior fissure
1119,prepyramidal fissure,ppf,1040.0,3,/997/1024/1040/1119/,prepyramidal fissure
3,secondary fissure,sec,1040.0,3,/997/1024/1040/3/,secondary fissure
11,posterolateral fissure,plf,1040.0,3,/997/1024/1040/11/,posterolateral fissure
18,nodular fissure,nf,1040.0,3,/997/1024/1040/18/,nodular fissure
25,simple fissure,sif,1040.0,3,/997/1024/1040/25/,simple fissure
34,intercrural fissure,icf,1040.0,3,/997/1024/1040/34/,intercrural fissure
43,ansoparamedian fissure,apf,1040.0,3,/997/1024/1040/43/,ansoparamedian fissure
49,intraparafloccular fissure,ipf,1040.0,3,/997/1024/1040/49/,intraparafloccular fissure
57,paramedian sulcus,pms,1040.0,3,/997/1024/1040/57/,paramedian sulcus
65,parafloccular sulcus,pfs,1040.0,3,/997/1024/1040/65/,parafloccular sulcus
624,Interpeduncular fossa,IPF,1024.0,2,/997/1024/624/,Interpeduncular fossa
304325711,retina,retina,997.0,1,/997/304325711/,retina
